speed_mph,speed_kmh,categoria_trafico
62.35,100.342349,Vías rápidas
63.14,101.6137276,Vías rápidas
63.87,102.7885458,Vías rápidas
62.9,101.227486,Vías rápidas
62.63,100.7929642,Vías rápidas
62.14,100.0043876,Vías rápidas
61.51,98.9905034,Vías rápidas
61.15,98.411141,Vías rápidas
60.99,98.1536466,Vías rápidas
60.8,97.847872,Vías rápidas
61.21,98.5077014,Vías rápidas
62.44,100.4871896,Vías rápidas
63.98,102.9655732,Vías rápidas
46.28,74.4802552,Vías rápidas
23.49,37.8033966,Tráfico moderado
30.17,48.5537878,Tráfico fluido
56.05,90.203507,Vías rápidas
61.75,99.376745,Vías rápidas
63.58,102.32183719999999,Vías rápidas
63.29,101.8551286,Vías rápidas
63.68,102.4827712,Vías rápidas
63.85,102.756359,Vías rápidas
62.78,101.0343652,Vías rápidas
64.18,103.2874412,Vías rápidas
62.24,100.1653216,Vías rápidas
57.57,92.6497038,Vías rápidas
49.4,79.501396,Vías rápidas
59.37,95.5465158,Vías rápidas
60.67,97.6386578,Vías rápidas
60.95,98.089273,Vías rápidas
60.84,97.9122456,Vías rápidas
60.85,97.92833900000001,Vías rápidas
60.71,97.7030314,Vías rápidas
60.49,97.3489766,Vías rápidas
60.75,97.767405,Vías rápidas
61.18,98.4594212,Vías rápidas
61.28,98.6203552,Vías rápidas
47.32,76.1539688,Vías rápidas
33.08,53.236967199999995,Tráfico fluido
32.22,51.8529348,Tráfico fluido
58.82,94.6613788,Vías rápidas
63.57,102.3057438,Vías rápidas
64.01,103.0138534,Vías rápidas
64.74,104.18867159999999,Vías rápidas
63.71,102.5310514,Vías rápidas
63.91,102.85291939999999,Vías rápidas
63.18,101.6781012,Vías rápidas
63.92,102.86901280000001,Vías rápidas
63.64,102.4183976,Vías rápidas
63.84,102.7402656,Vías rápidas
63.79,102.6597986,Vías rápidas
62.74,100.9699916,Vías rápidas
63.03,101.4367002,Vías rápidas
61.79,99.4411186,Vías rápidas
61.89,99.60205260000001,Vías rápidas
59.73,96.12587819999999,Vías rápidas
58.86,94.7257524,Vías rápidas
60.82,97.8800588,Vías rápidas
61.01,98.18583339999999,Vías rápidas
61.38,98.7812892,Vías rápidas
62.18,100.0687612,Vías rápidas
62.52,100.6159368,Vías rápidas
64.08,103.12650719999999,Vías rápidas
62.48,100.55156319999999,Vías rápidas
60.28,97.0110152,Vías rápidas
58.78,94.5970052,Vías rápidas
19.13,30.786674199999997,Tráfico moderado
50.63,81.4808842,Vías rápidas
61.13,98.37895420000001,Vías rápidas
62.05,99.85954699999999,Vías rápidas
62.32,100.2940688,Vías rápidas
61.28,98.6203552,Vías rápidas
61.51,98.9905034,Vías rápidas
60.9,98.00880599999999,Vías rápidas
62.02,99.8112668,Vías rápidas
61.85,99.537679,Vías rápidas
62.88,101.19529920000001,Vías rápidas
62.93,101.27576619999999,Vías rápidas
62.05,99.85954699999999,Vías rápidas
61.67,99.24799780000001,Vías rápidas
61.39,98.7973826,Vías rápidas
61.1,98.330674,Vías rápidas
60.97,98.1214598,Vías rápidas
61.15,98.411141,Vías rápidas
62.02,99.8112668,Vías rápidas
62.22,100.1331348,Vías rápidas
62.42,100.4550028,Vías rápidas
63.08,101.5171672,Vías rápidas
62.78,101.0343652,Vías rápidas
62.45,100.50328300000001,Vías rápidas
61.38,98.7812892,Vías rápidas
61.04,98.2341136,Vías rápidas
62.48,100.55156319999999,Vías rápidas
61.92,99.6503328,Vías rápidas
62.17,100.05266780000001,Vías rápidas
62.07,99.8917338,Vías rápidas
62.43,100.4710962,Vías rápidas
62.68,100.8734312,Vías rápidas
62.68,100.8734312,Vías rápidas
60.5,97.36507,Vías rápidas
62.4,100.422816,Vías rápidas
62.84,101.13092560000001,Vías rápidas
61.81,99.4733054,Vías rápidas
61.32,98.6847288,Vías rápidas
60.9,98.00880599999999,Vías rápidas
60.92,98.0409928,Vías rápidas
61.16,98.42723439999999,Vías rápidas
62.71,100.9217114,Vías rápidas
64.85,104.36569899999999,Vías rápidas
50.65,81.513071,Vías rápidas
28.7,46.188058,Tráfico fluido
26.42,42.518762800000005,Tráfico fluido
52.99,85.2789266,Vías rápidas
56.38,90.7345892,Vías rápidas
63.65,102.434491,Vías rápidas
63.31,101.8873154,Vías rápidas
63.51,102.2091834,Vías rápidas
63.08,101.5171672,Vías rápidas
62.29,100.2457886,Vías rápidas
62.66,100.8412444,Vías rápidas
61.28,98.6203552,Vías rápidas
61.59,99.1192506,Vías rápidas
63.76,102.6115184,Vías rápidas
62.88,101.19529920000001,Vías rápidas
62.78,101.0343652,Vías rápidas
62.11,99.9561074,Vías rápidas
61.49,98.9583166,Vías rápidas
61.18,98.4594212,Vías rápidas
60.91,98.0248994,Vías rápidas
61.01,98.18583339999999,Vías rápidas
61.23,98.5398882,Vías rápidas
62.71,100.9217114,Vías rápidas
66.37,106.8118958,Vías rápidas
45.57,73.3376238,Vías rápidas
27.85,44.820119000000005,Tráfico fluido
30.82,49.5998588,Tráfico fluido
52.06,83.7822404,Vías rápidas
62.79,101.0504586,Vías rápidas
63.4,102.032156,Vías rápidas
64.81,104.30132540000001,Vías rápidas
63.22,101.7424748,Vías rápidas
63.06,101.4849804,Vías rápidas
62.14,100.0043876,Vías rápidas
62.41,100.4389094,Vías rápidas
63.18,101.6781012,Vías rápidas
63.28,101.8390352,Vías rápidas
63.6,102.354024,Vías rápidas
62.61,100.7607774,Vías rápidas
62.58,100.7124972,Vías rápidas
62.49,100.5676566,Vías rápidas
61.58,99.1031572,Vías rápidas
61.61,99.15143739999999,Vías rápidas
60.99,98.1536466,Vías rápidas
60.99,98.1536466,Vías rápidas
61.17,98.4433278,Vías rápidas
62.54,100.6481236,Vías rápidas
63.25,101.790755,Vías rápidas
48.12,77.4414408,Vías rápidas
28.34,45.6086956,Tráfico fluido
31.26,50.3079684,Tráfico fluido
24.44,39.332269600000004,Tráfico moderado
37.34,60.092755600000004,Tráfico fluido
63.48,102.16090319999999,Vías rápidas
63.52,102.2252768,Vías rápidas
64.03,103.04604020000001,Vías rápidas
63.42,102.0643428,Vías rápidas
60.93,98.0570862,Vías rápidas
62.32,100.2940688,Vías rápidas
63.09,101.5332606,Vías rápidas
63.15,101.62982099999999,Vías rápidas
64.02,103.02994679999999,Vías rápidas
65.53,105.4600502,Vías rápidas
63.38,101.99996920000001,Vías rápidas
61.78,99.42502520000001,Vías rápidas
63.88,102.8046392,Vías rápidas
66.97,107.7774998,Vías rápidas
63.75,102.595425,Vías rápidas
60.76,97.7834984,Vías rápidas
60.83,97.8961522,Vías rápidas
62.07,99.8917338,Vías rápidas
61.27,98.6042618,Vías rápidas
45.62,73.4180908,Vías rápidas
25.52,41.0703568,Tráfico fluido
25.63,41.2473842,Tráfico fluido
35.99,57.9201466,Tráfico fluido
60.36,97.1397624,Vías rápidas
62.99,101.37232660000001,Vías rápidas
63.56,102.2896504,Vías rápidas
65.73,105.7819182,Vías rápidas
61.92,99.6503328,Vías rápidas
61.45,98.89394300000001,Vías rápidas
61.62,99.1675308,Vías rápidas
61.97,99.7307998,Vías rápidas
63.3,101.87122199999999,Vías rápidas
63.38,101.99996920000001,Vías rápidas
62.48,100.55156319999999,Vías rápidas
62.45,100.50328300000001,Vías rápidas
62.62,100.7768708,Vías rápidas
62.1,99.940014,Vías rápidas
61.21,98.5077014,Vías rápidas
60.99,98.1536466,Vías rápidas
61.02,98.20192680000001,Vías rápidas
61.18,98.4594212,Vías rápidas
62.35,100.342349,Vías rápidas
64.23,103.3679082,Vías rápidas
59.45,95.675263,Vías rápidas
45.88,73.8365192,Vías rápidas
48.63,78.2622042,Vías rápidas
61.27,98.6042618,Vías rápidas
60.82,97.8800588,Vías rápidas
62.12,99.9722008,Vías rápidas
62.65,100.82515099999999,Vías rápidas
62.71,100.9217114,Vías rápidas
62.4,100.422816,Vías rápidas
60.86,97.9444324,Vías rápidas
62.26,100.19750839999999,Vías rápidas
61.84,99.52158560000001,Vías rápidas
62.99,101.37232660000001,Vías rápidas
62.88,101.19529920000001,Vías rápidas
61.99,99.7629866,Vías rápidas
62.86,101.1631124,Vías rápidas
63.08,101.5171672,Vías rápidas
62.49,100.5676566,Vías rápidas
62.11,99.9561074,Vías rápidas
61.17,98.4433278,Vías rápidas
61.04,98.2341136,Vías rápidas
61.02,98.20192680000001,Vías rápidas
61.32,98.6847288,Vías rápidas
62.71,100.9217114,Vías rápidas
62.28,100.2296952,Vías rápidas
63.73,102.5632382,Vías rápidas
62.38,100.3906292,Vías rápidas
61.75,99.376745,Vías rápidas
61.72,99.32846479999999,Vías rápidas
61.66,99.23190439999999,Vías rápidas
61.76,99.3928384,Vías rápidas
61.73,99.3445582,Vías rápidas
61.98,99.74689319999999,Vías rápidas
61.84,99.52158560000001,Vías rápidas
61.44,98.87784959999999,Vías rápidas
61.7,99.296278,Vías rápidas
61.78,99.42502520000001,Vías rápidas
61.42,98.8456628,Vías rápidas
61.28,98.6203552,Vías rápidas
62.64,100.8090576,Vías rápidas
63.41,102.04824939999999,Vías rápidas
62.22,100.1331348,Vías rápidas
62.04,99.8434536,Vías rápidas
61.38,98.7812892,Vías rápidas
60.94,98.07317959999999,Vías rápidas
60.94,98.07317959999999,Vías rápidas
61.14,98.3950476,Vías rápidas
61.39,98.7973826,Vías rápidas
62.01,99.7951734,Vías rápidas
62.28,100.2296952,Vías rápidas
63.22,101.7424748,Vías rápidas
63.16,101.6459144,Vías rápidas
61.89,99.60205260000001,Vías rápidas
61.62,99.1675308,Vías rápidas
60.8,97.847872,Vías rápidas
50.88,81.8832192,Vías rápidas
43.31,69.7005154,Vías rápidas
61.93,99.6664262,Vías rápidas
61.02,98.20192680000001,Vías rápidas
62.26,100.19750839999999,Vías rápidas
62.96,101.3240464,Vías rápidas
62.76,101.00217839999999,Vías rápidas
61.36,98.7491024,Vías rápidas
63.14,101.6137276,Vías rápidas
62.78,101.0343652,Vías rápidas
61.92,99.6503328,Vías rápidas
61.08,98.2984872,Vías rápidas
60.88,97.9766192,Vías rápidas
60.78,97.8156852,Vías rápidas
60.98,98.1375532,Vías rápidas
62.5,100.58375,Vías rápidas
63.3,101.87122199999999,Vías rápidas
45.92,73.90089280000001,Vías rápidas
28.98,46.6386732,Tráfico fluido
31.09,50.0343806,Tráfico fluido
56.97,91.6840998,Vías rápidas
63.1,101.54935400000001,Vías rápidas
64.11,103.1747874,Vías rápidas
64.06,103.0943204,Vías rápidas
63.78,102.6437052,Vías rápidas
62.41,100.4389094,Vías rápidas
62.35,100.342349,Vías rápidas
62.05,99.85954699999999,Vías rápidas
58.87,94.7418458,Vías rápidas
60.21,96.8983614,Vías rápidas
63.12,101.5815408,Vías rápidas
62.36,100.3584424,Vías rápidas
62.22,100.1331348,Vías rápidas
61.99,99.7629866,Vías rápidas
61.57,99.0870638,Vías rápidas
60.76,97.7834984,Vías rápidas
60.68,97.65475119999999,Vías rápidas
60.77,97.7995918,Vías rápidas
60.94,98.07317959999999,Vías rápidas
62.12,99.9722008,Vías rápidas
61.86,99.5537724,Vías rápidas
39.12,62.957380799999996,Tráfico fluido
23.82,38.3344788,Tráfico moderado
18.71,30.1107514,Tráfico moderado
20.96,33.7317664,Tráfico moderado
35.03,56.3751802,Tráfico fluido
58.98,94.9188732,Vías rápidas
58.87,94.7418458,Vías rápidas
62.92,101.2596728,Vías rápidas
61.37,98.7651958,Vías rápidas
61.21,98.5077014,Vías rápidas
61.74,99.3606516,Vías rápidas
61.22,98.5237948,Vías rápidas
62.12,99.9722008,Vías rápidas
62.75,100.986085,Vías rápidas
62.6,100.744684,Vías rápidas
62.1,99.940014,Vías rápidas
62.55,100.664217,Vías rápidas
61.49,98.9583166,Vías rápidas
61.17,98.4433278,Vías rápidas
60.91,98.0248994,Vías rápidas
60.76,97.7834984,Vías rápidas
61.11,98.3467674,Vías rápidas
62.28,100.2296952,Vías rápidas
63.69,102.49886459999999,Vías rápidas
44.5,71.61563,Vías rápidas
24.63,39.638044199999996,Tráfico moderado
26.87,43.2429658,Tráfico fluido
46.74,75.22055160000001,Vías rápidas
57.88,93.1485992,Vías rápidas
62.96,101.3240464,Vías rápidas
62.77,101.01827180000001,Vías rápidas
62.82,101.0987388,Vías rápidas
62.82,101.0987388,Vías rápidas
61.68,99.2640912,Vías rápidas
60.91,98.0248994,Vías rápidas
61.25,98.572075,Vías rápidas
61.59,99.1192506,Vías rápidas
62.29,100.2457886,Vías rápidas
62.09,99.9239206,Vías rápidas
62.27,100.2136018,Vías rápidas
62.33,100.3101622,Vías rápidas
61.7,99.296278,Vías rápidas
61.29,98.6364486,Vías rápidas
60.82,97.8800588,Vías rápidas
60.85,97.92833900000001,Vías rápidas
61.02,98.20192680000001,Vías rápidas
61.87,99.5698658,Vías rápidas
62.87,101.17920579999999,Vías rápidas
46.86,75.4136724,Vías rápidas
32.07,51.611533800000004,Tráfico fluido
31.62,50.8873308,Tráfico fluido
52.94,85.19845959999999,Vías rápidas
59.69,96.06150459999999,Vías rápidas
62.46,100.5193764,Vías rápidas
62.92,101.2596728,Vías rápidas
63.21,101.7263814,Vías rápidas
62.19,100.0848546,Vías rápidas
61.28,98.6203552,Vías rápidas
60.87,97.9605258,Vías rápidas
61.35,98.733009,Vías rápidas
62.55,100.664217,Vías rápidas
63.81,102.69198540000001,Vías rápidas
63.0,101.38842,Vías rápidas
62.95,101.307953,Vías rápidas
62.36,100.3584424,Vías rápidas
62.02,99.8112668,Vías rápidas
61.24,98.55598160000001,Vías rápidas
61.0,98.16974,Vías rápidas
61.02,98.20192680000001,Vías rápidas
61.16,98.42723439999999,Vías rápidas
62.3,100.261882,Vías rápidas
63.63,102.4023042,Vías rápidas
54.54,87.7734036,Vías rápidas
47.22,75.9930348,Vías rápidas
36.7,59.062778,Tráfico fluido
58.78,94.5970052,Vías rápidas
60.44,97.2685096,Vías rápidas
63.03,101.4367002,Vías rápidas
62.38,100.3906292,Vías rápidas
62.51,100.5998434,Vías rápidas
62.63,100.7929642,Vías rápidas
61.46,98.9100364,Vías rápidas
62.02,99.8112668,Vías rápidas
62.43,100.4710962,Vías rápidas
63.45,102.112623,Vías rápidas
63.52,102.2252768,Vías rápidas
62.08,99.9078272,Vías rápidas
63.32,101.9034088,Vías rápidas
62.39,100.4067226,Vías rápidas
61.94,99.68251959999999,Vías rápidas
61.6,99.135344,Vías rápidas
61.36,98.7491024,Vías rápidas
60.9,98.00880599999999,Vías rápidas
61.18,98.4594212,Vías rápidas
61.44,98.87784959999999,Vías rápidas
62.08,99.9078272,Vías rápidas
62.68,100.8734312,Vías rápidas
62.85,101.147019,Vías rápidas
62.98,101.35623319999999,Vías rápidas
62.38,100.3906292,Vías rápidas
61.28,98.6203552,Vías rápidas
60.89,97.9927126,Vías rápidas
60.98,98.1375532,Vías rápidas
60.82,97.8800588,Vías rápidas
61.14,98.3950476,Vías rápidas
61.18,98.4594212,Vías rápidas
61.08,98.2984872,Vías rápidas
60.83,97.8961522,Vías rápidas
61.13,98.37895420000001,Vías rápidas
61.24,98.55598160000001,Vías rápidas
60.82,97.8800588,Vías rápidas
62.4,100.422816,Vías rápidas
62.12,99.9722008,Vías rápidas
61.68,99.2640912,Vías rápidas
61.73,99.3445582,Vías rápidas
61.17,98.4433278,Vías rápidas
61.08,98.2984872,Vías rápidas
60.94,98.07317959999999,Vías rápidas
61.26,98.5881684,Vías rápidas
61.75,99.376745,Vías rápidas
61.88,99.5859592,Vías rápidas
62.11,99.9561074,Vías rápidas
61.83,99.50549219999999,Vías rápidas
62.04,99.8434536,Vías rápidas
62.17,100.05266780000001,Vías rápidas
59.65,95.997131,Vías rápidas
59.2,95.27292800000001,Vías rápidas
61.78,99.42502520000001,Vías rápidas
60.96,98.1053664,Vías rápidas
61.26,98.5881684,Vías rápidas
61.22,98.5237948,Vías rápidas
61.81,99.4733054,Vías rápidas
62.13,99.9882942,Vías rápidas
62.27,100.2136018,Vías rápidas
61.32,98.6847288,Vías rápidas
62.64,100.8090576,Vías rápidas
62.18,100.0687612,Vías rápidas
61.73,99.3445582,Vías rápidas
61.34,98.71691560000001,Vías rápidas
61.06,98.2663004,Vías rápidas
60.8,97.847872,Vías rápidas
61.27,98.6042618,Vías rápidas
62.82,101.0987388,Vías rápidas
63.13,101.5976342,Vías rápidas
45.44,73.1284096,Vías rápidas
26.64,42.8728176,Tráfico fluido
30.49,49.0687766,Tráfico fluido
54.7,88.03089800000001,Vías rápidas
63.04,101.45279359999999,Vías rápidas
63.09,101.5332606,Vías rápidas
62.69,100.8895246,Vías rápidas
62.84,101.13092560000001,Vías rápidas
62.57,100.6964038,Vías rápidas
60.42,97.2363228,Vías rápidas
62.29,100.2457886,Vías rápidas
62.11,99.9561074,Vías rápidas
62.67,100.8573378,Vías rápidas
63.4,102.032156,Vías rápidas
62.71,100.9217114,Vías rápidas
62.18,100.0687612,Vías rápidas
61.94,99.68251959999999,Vías rápidas
61.65,99.215811,Vías rápidas
61.12,98.36286079999999,Vías rápidas
60.79,97.83177859999999,Vías rápidas
60.84,97.9122456,Vías rápidas
61.02,98.20192680000001,Vías rápidas
62.98,101.35623319999999,Vías rápidas
64.58,103.9311772,Vías rápidas
47.24,76.02522160000001,Vías rápidas
27.63,44.4660642,Tráfico fluido
25.93,41.7301862,Tráfico fluido
25.95,41.762373,Tráfico fluido
54.12,87.0974808,Vías rápidas
61.18,98.4594212,Vías rápidas
60.78,97.8156852,Vías rápidas
61.47,98.9261298,Vías rápidas
60.74,97.75131160000001,Vías rápidas
60.47,97.3167898,Vías rápidas
60.02,96.5925868,Vías rápidas
60.8,97.847872,Vías rápidas
61.83,99.50549219999999,Vías rápidas
62.42,100.4550028,Vías rápidas
62.08,99.9078272,Vías rápidas
62.25,100.181415,Vías rápidas
62.06,99.87564040000001,Vías rápidas
61.62,99.1675308,Vías rápidas
61.27,98.6042618,Vías rápidas
60.85,97.92833900000001,Vías rápidas
60.91,98.0248994,Vías rápidas
61.21,98.5077014,Vías rápidas
62.68,100.8734312,Vías rápidas
63.57,102.3057438,Vías rápidas
43.24,69.5878616,Vías rápidas
23.18,37.3045012,Tráfico moderado
26.07,41.9554938,Tráfico fluido
44.37,71.40641579999999,Vías rápidas
60.92,98.0409928,Vías rápidas
62.78,101.0343652,Vías rápidas
67.36,108.4051424,Vías rápidas
67.38,108.4373292,Vías rápidas
66.83,107.5521922,Vías rápidas
66.02,106.2486268,Vías rápidas
64.76,104.22085840000001,Vías rápidas
60.75,97.767405,Vías rápidas
61.95,99.69861300000001,Vías rápidas
62.11,99.9561074,Vías rápidas
61.69,99.2801846,Vías rápidas
61.84,99.52158560000001,Vías rápidas
62.16,100.03657439999999,Vías rápidas
61.26,98.5881684,Vías rápidas
61.15,98.411141,Vías rápidas
60.88,97.9766192,Vías rápidas
60.93,98.0570862,Vías rápidas
61.23,98.5398882,Vías rápidas
62.8,101.066552,Vías rápidas
64.63,104.01164419999999,Vías rápidas
49.03,78.9059402,Vías rápidas
26.02,41.8750268,Tráfico fluido
24.92,40.1047528,Tráfico fluido
23.3,37.497622,Tráfico moderado
36.77,59.175431800000005,Tráfico fluido
62.31,100.2779754,Vías rápidas
61.56,99.07097040000001,Vías rápidas
62.42,100.4550028,Vías rápidas
62.08,99.9078272,Vías rápidas
60.02,96.5925868,Vías rápidas
60.61,97.5420974,Vías rápidas
61.62,99.1675308,Vías rápidas
62.48,100.55156319999999,Vías rápidas
63.3,101.87122199999999,Vías rápidas
61.85,99.537679,Vías rápidas
62.68,100.8734312,Vías rápidas
62.34,100.32625560000001,Vías rápidas
61.7,99.296278,Vías rápidas
61.52,99.00659680000001,Vías rápidas
61.0,98.16974,Vías rápidas
60.92,98.0409928,Vías rápidas
61.28,98.6203552,Vías rápidas
62.1,99.940014,Vías rápidas
62.61,100.7607774,Vías rápidas
48.99,78.84156660000001,Vías rápidas
27.0,43.45218,Tráfico fluido
27.97,45.0132398,Tráfico fluido
24.71,39.7667914,Tráfico moderado
36.5,58.74091,Tráfico fluido
62.0,99.77908,Vías rápidas
61.89,99.60205260000001,Vías rápidas
62.05,99.85954699999999,Vías rápidas
62.28,100.2296952,Vías rápidas
59.71,96.0936914,Vías rápidas
61.34,98.71691560000001,Vías rápidas
61.41,98.8295694,Vías rápidas
62.02,99.8112668,Vías rápidas
62.76,101.00217839999999,Vías rápidas
62.37,100.37453579999999,Vías rápidas
62.78,101.0343652,Vías rápidas
62.61,100.7607774,Vías rápidas
62.03,99.8273602,Vías rápidas
61.69,99.2801846,Vías rápidas
61.21,98.5077014,Vías rápidas
61.01,98.18583339999999,Vías rápidas
60.98,98.1375532,Vías rápidas
61.41,98.8295694,Vías rápidas
62.5,100.58375,Vías rápidas
62.39,100.4067226,Vías rápidas
62.84,101.13092560000001,Vías rápidas
61.77,99.4089318,Vías rápidas
60.56,97.4616304,Vías rápidas
59.74,96.1419716,Vías rápidas
60.0,96.5604,Vías rápidas
60.12,96.75352079999999,Vías rápidas
60.13,96.7696142,Vías rápidas
60.89,97.9927126,Vías rápidas
60.85,97.92833900000001,Vías rápidas
60.66,97.62256439999999,Vías rápidas
60.28,97.0110152,Vías rápidas
60.98,98.1375532,Vías rápidas
61.22,98.5237948,Vías rápidas
61.26,98.5881684,Vías rápidas
62.47,100.5354698,Vías rápidas
62.84,101.13092560000001,Vías rápidas
62.19,100.0848546,Vías rápidas
61.8,99.457212,Vías rápidas
61.4,98.813476,Vías rápidas
60.99,98.1536466,Vías rápidas
60.92,98.0409928,Vías rápidas
61.2,98.491608,Vías rápidas
61.69,99.2801846,Vías rápidas
61.98,99.74689319999999,Vías rápidas
61.52,99.00659680000001,Vías rápidas
62.44,100.4871896,Vías rápidas
61.93,99.6664262,Vías rápidas
62.06,99.87564040000001,Vías rápidas
60.13,96.7696142,Vías rápidas
59.41,95.61088939999999,Vías rápidas
60.4,97.20413599999999,Vías rápidas
59.92,96.43165280000001,Vías rápidas
60.02,96.5925868,Vías rápidas
60.48,97.3328832,Vías rápidas
60.85,97.92833900000001,Vías rápidas
61.93,99.6664262,Vías rápidas
61.83,99.50549219999999,Vías rápidas
61.2,98.491608,Vías rápidas
61.82,99.4893988,Vías rápidas
61.42,98.8456628,Vías rápidas
61.72,99.32846479999999,Vías rápidas
61.48,98.9422232,Vías rápidas
60.83,97.8961522,Vías rápidas
60.99,98.1536466,Vías rápidas
61.14,98.3950476,Vías rápidas
62.72,100.9378048,Vías rápidas
63.15,101.62982099999999,Vías rápidas
44.99,72.40420660000001,Vías rápidas
25.09,40.3783406,Tráfico fluido
23.54,37.8838636,Tráfico moderado
24.33,39.155242199999996,Tráfico moderado
52.18,83.9753612,Vías rápidas
62.66,100.8412444,Vías rápidas
61.82,99.4893988,Vías rápidas
62.46,100.5193764,Vías rápidas
62.82,101.0987388,Vías rápidas
61.66,99.23190439999999,Vías rápidas
61.31,98.6686354,Vías rápidas
62.18,100.0687612,Vías rápidas
62.82,101.0987388,Vías rápidas
63.29,101.8551286,Vías rápidas
62.64,100.8090576,Vías rápidas
62.17,100.05266780000001,Vías rápidas
62.03,99.8273602,Vías rápidas
61.6,99.135344,Vías rápidas
61.15,98.411141,Vías rápidas
60.78,97.8156852,Vías rápidas
60.79,97.83177859999999,Vías rápidas
61.08,98.2984872,Vías rápidas
62.9,101.227486,Vías rápidas
64.79,104.2691386,Vías rápidas
43.23,69.5717682,Vías rápidas
26.82,43.1624988,Tráfico fluido
23.52,37.8516768,Tráfico moderado
21.32,34.3111288,Tráfico moderado
36.53,58.7891902,Tráfico fluido
61.62,99.1675308,Vías rápidas
61.57,99.0870638,Vías rápidas
61.53,99.0226902,Vías rápidas
61.18,98.4594212,Vías rápidas
60.89,97.9927126,Vías rápidas
60.32,97.0753888,Vías rápidas
61.25,98.572075,Vías rápidas
61.48,98.9422232,Vías rápidas
62.42,100.4550028,Vías rápidas
62.32,100.2940688,Vías rápidas
62.08,99.9078272,Vías rápidas
61.72,99.32846479999999,Vías rápidas
61.44,98.87784959999999,Vías rápidas
61.18,98.4594212,Vías rápidas
60.97,98.1214598,Vías rápidas
60.95,98.089273,Vías rápidas
61.19,98.4755146,Vías rápidas
62.89,101.2113926,Vías rápidas
60.46,97.3006964,Vías rápidas
40.54,65.2426436,Vías rápidas
25.36,40.8128624,Tráfico fluido
24.58,39.5575772,Tráfico moderado
22.71,36.5481114,Tráfico moderado
34.38,55.329109200000005,Tráfico fluido
62.27,100.2136018,Vías rápidas
62.31,100.2779754,Vías rápidas
62.63,100.7929642,Vías rápidas
62.15,100.020481,Vías rápidas
60.39,97.1880426,Vías rápidas
60.98,98.1375532,Vías rápidas
59.42,95.62698280000001,Vías rápidas
62.24,100.1653216,Vías rápidas
62.42,100.4550028,Vías rápidas
62.61,100.7607774,Vías rápidas
62.07,99.8917338,Vías rápidas
61.93,99.6664262,Vías rápidas
61.52,99.00659680000001,Vías rápidas
61.22,98.5237948,Vías rápidas
60.81,97.8639654,Vías rápidas
60.93,98.0570862,Vías rápidas
61.3,98.652542,Vías rápidas
62.68,100.8734312,Vías rápidas
64.21,103.33572139999998,Vías rápidas
44.21,71.1489214,Vías rápidas
24.52,39.461016799999996,Tráfico moderado
21.53,34.6490902,Tráfico moderado
21.52,34.6329968,Tráfico moderado
30.34,48.827375599999996,Tráfico fluido
62.38,100.3906292,Vías rápidas
62.71,100.9217114,Vías rápidas
62.76,101.00217839999999,Vías rápidas
61.68,99.2640912,Vías rápidas
61.66,99.23190439999999,Vías rápidas
62.65,100.82515099999999,Vías rápidas
62.7,100.905618,Vías rápidas
63.18,101.6781012,Vías rápidas
64.05,103.078227,Vías rápidas
63.62,102.3862108,Vías rápidas
62.07,99.8917338,Vías rápidas
61.83,99.50549219999999,Vías rápidas
61.64,99.1997176,Vías rápidas
61.18,98.4594212,Vías rápidas
61.09,98.3145806,Vías rápidas
60.88,97.9766192,Vías rápidas
60.95,98.089273,Vías rápidas
61.88,99.5859592,Vías rápidas
62.07,99.8917338,Vías rápidas
47.33,76.1700622,Vías rápidas
28.42,45.737442800000004,Tráfico fluido
25.59,41.1830106,Tráfico fluido
33.73,54.28303819999999,Tráfico fluido
58.47,94.0981098,Vías rápidas
62.45,100.50328300000001,Vías rápidas
62.51,100.5998434,Vías rápidas
62.2,100.100948,Vías rápidas
61.76,99.3928384,Vías rápidas
61.8,99.457212,Vías rápidas
61.75,99.376745,Vías rápidas
62.37,100.37453579999999,Vías rápidas
62.61,100.7607774,Vías rápidas
58.4,93.985456,Vías rápidas
63.38,101.99996920000001,Vías rápidas
62.53,100.6320302,Vías rápidas
62.35,100.342349,Vías rápidas
62.07,99.8917338,Vías rápidas
61.26,98.5881684,Vías rápidas
61.17,98.4433278,Vías rápidas
61.07,98.2823938,Vías rápidas
61.0,98.16974,Vías rápidas
61.31,98.6686354,Vías rápidas
62.09,99.9239206,Vías rápidas
61.98,99.74689319999999,Vías rápidas
62.39,100.4067226,Vías rápidas
62.18,100.0687612,Vías rápidas
60.96,98.1053664,Vías rápidas
60.62,97.55819079999999,Vías rápidas
60.65,97.606471,Vías rápidas
61.02,98.20192680000001,Vías rápidas
60.13,96.7696142,Vías rápidas
61.01,98.18583339999999,Vías rápidas
59.4,95.594796,Vías rápidas
59.98,96.5282132,Vías rápidas
61.18,98.4594212,Vías rápidas
61.31,98.6686354,Vías rápidas
63.1,101.54935400000001,Vías rápidas
61.91,99.6342394,Vías rápidas
63.04,101.45279359999999,Vías rápidas
62.63,100.7929642,Vías rápidas
62.36,100.3584424,Vías rápidas
61.89,99.60205260000001,Vías rápidas
61.4,98.813476,Vías rápidas
61.21,98.5077014,Vías rápidas
61.17,98.4433278,Vías rápidas
61.32,98.6847288,Vías rápidas
61.88,99.5859592,Vías rápidas
61.81,99.4733054,Vías rápidas
